Sale Date,ticketsSold,cash,check,creditCard,misc,total,weekday,avgTkt,7D_avg,14D_avg,30D_avg,60D_avg,90D_avg,7D_tot,14D_tot,30D_tot,60D_tot,90D_tot
2018-09-16,11,150.0,0,0.0,779.0,929.0,Sunday,84.45,862.9285714285714,891.0942857142858,979.2826666666665,968.3948333333334,961.8521111111112,6040.5,12475.320000000002,29378.479999999996,58103.69,86566.69
2018-09-17,20,210.0,0,0.0,855.0,1065.0,Monday,53.25,852.6428571428571,907.5228571428572,939.1493333333332,970.2948333333334,966.4076666666667,5968.5,12705.320000000002,28174.479999999996,58217.69,86976.69
2018-09-18,8,175.0,0,0.0,282.5,457.5,Tuesday,57.19,823.0,867.4514285714287,905.8993333333332,963.0306666666668,960.491,5761.0,12144.320000000002,27176.979999999996,57781.840000000004,86444.19
2018-09-19,12,254.09,0,0.0,359.91,614.0,Wednesday,51.17,837.8571428571429,863.2728571428572,887.0326666666665,956.6806666666668,955.1410000000001,5865.0,12085.820000000002,26610.979999999996,57400.840000000004,85962.69
2018-09-20,15,48.75,0,95.0,840.55,984.3,Thursday,65.62,864.9714285714286,886.08,888.9593333333331,959.7190000000002,954.2665555555557,6054.8,12405.12,26668.779999999995,57583.14000000001,85883.99
2018-09-21,19,128.0,0,65.0,1265.0,1458.0,Friday,76.74,961.3285714285714,917.1157142857144,923.3926666666665,969.0856666666667,949.9110000000001,6729.3,12839.62,27701.779999999995,58145.14000000001,85491.99
2018-09-22,14,35.0,0,65.0,685.0,785.0,Saturday,56.07,898.9714285714286,897.2357142857144,927.8926666666665,970.3106666666667,947.6332222222222,6292.8,12561.300000000001,27836.779999999995,58218.64000000001,85286.99
2018-09-23,19,20.0,0,65.0,832.5,917.5,Sunday,48.29,897.3285714285714,880.1285714285715,931.5793333333331,971.1023333333335,948.711,6281.3,12321.800000000001,27947.379999999994,58266.14000000001,85383.99
2018-09-24,13,65.0,0,0.0,600.0,665.0,Monday,51.15,840.1857142857143,846.4142857142858,913.0459999999998,966.8523333333335,948.2776666666667,5881.3,11849.800000000001,27391.379999999994,58011.14000000001,85344.99
2018-09-25,12,150.0,0,0.0,535.0,685.0,Tuesday,57.08,872.6857142857143,847.8428571428573,907.7959999999998,958.3940000000001,941.0887777777779,6108.8,11869.800000000001,27233.879999999994,57503.64000000001,84697.99
2018-09-26,13,0.0,0,65.0,635.0,700.0,Wednesday,53.85,884.9714285714286,861.4142857142858,904.7126666666665,948.9356666666667,942.1943333333334,6194.8,12059.800000000001,27141.379999999994,56936.14000000001,84797.49
2018-09-27,6,40.0,0,0.0,450.0,490.0,Thursday,81.67,814.3571428571429,839.6642857142858,867.3793333333331,937.9023333333334,942.1165555555556,5700.5,11755.300000000001,26021.379999999994,56274.14000000001,84790.49
2018-09-28,11,88.0,0,0.0,483.75,571.75,Friday,51.98,687.75,824.5392857142858,860.6459999999998,940.6648333333335,934.6804444444444,4814.25,11543.550000000001,25819.379999999994,56439.89000000001,84121.24
2018-09-29,17,100.0,0,105.0,950.0,1155.0,Saturday,67.94,740.6071428571429,819.7892857142858,883.0626666666665,946.2148333333334,936.0693333333334,5184.25,11477.050000000001,26491.879999999994,56772.89000000001,84246.24
2018-09-30,12,145.0,0,0.0,471.0,616.0,Sunday,51.33,697.5357142857143,797.4321428571429,862.5459999999998,935.7315000000001,936.074888888889,4882.75,11164.050000000001,25876.379999999994,56143.89000000001,84246.74
2018-10-01,19,313.0,0,0.0,662.88,975.88,Monday,51.36,741.9471428571429,791.0664285714286,849.8419999999999,943.1045,940.2791111111112,5193.63,11074.93,25495.259999999995,56586.270000000004,84625.12000000001
2018-10-02,13,155.0,0,65.0,823.5,1043.5,Tuesday,80.27,793.1614285714286,832.9235714285714,855.2916666666665,950.4545,942.9513333333334,5552.13,11660.93,25658.749999999996,57027.270000000004,84865.62000000001
2018-10-03,12,360.0,0,0.0,347.5,707.5,Wednesday,58.96,794.2328571428571,839.6021428571429,851.0416666666665,941.6851666666666,943.256888888889,5559.63,11754.43,25531.249999999996,56501.11,84893.12000000001
2018-10-04,17,0.0,0,0.0,902.0,902.0,Thursday,53.06,853.09,833.7235714285715,847.1583333333332,936.6351666666667,943.2680000000001,5971.63,11672.130000000001,25414.749999999996,56198.11,84894.12000000001
2018-10-05,15,65.0,0,0.0,776.0,841.0,Friday,56.07,891.5542857142857,789.652142857143,852.7749999999999,938.0685,940.3180000000001,6240.88,11055.130000000001,25583.249999999996,56284.11,84628.62000000001
2018-10-06,18,131.0,0,120.0,662.5,913.5,Saturday,50.75,857.0542857142857,798.8307142857144,861.0583333333332,944.5435,942.9846666666667,5999.38,11183.630000000001,25831.749999999996,56672.61,84868.62000000001
2018-10-07,18,221.0,0,0.0,1150.0,1371.0,Sunday,76.17,964.9114285714286,831.2235714285715,872.6416666666665,956.5185,944.3846666666668,6754.38,11637.130000000001,26179.249999999996,57391.11,84994.62000000001
2018-10-08,17,298.0,0,65.0,617.5,980.5,Monday,57.68,965.5714285714286,853.7592857142857,869.8809999999999,956.8601666666667,945.8735555555556,6759.0,11952.630000000001,26096.429999999997,57411.61,85128.62000000001
2018-10-09,14,175.0,0,0.0,587.5,762.5,Tuesday,54.46,925.4285714285714,859.2950000000001,856.7309999999999,945.0018333333334,945.1346666666668,6478.0,12030.130000000001,25701.929999999997,56700.11,85062.12000000001
2018-10-10,12,110.0,0,0.0,1154.5,1264.5,Wednesday,105.38,1005.0,899.6164285714286,860.9809999999999,945.9685000000001,948.4402222222224,7035.0,12594.630000000001,25829.429999999997,56758.11,85359.62000000001
2018-10-11,15,55.0,0,0.0,1382.99,1437.99,Thursday,95.87,1081.57,967.33,886.7473333333332,954.51,952.6401111111113,7570.99,13542.62,26602.42,57270.6,85737.61000000002
2018-10-12,19,686.0,0,0.0,888.0,1574.0,Friday,82.84,1186.2842857142857,1038.9192857142857,922.2139999999999,963.0183333333333,959.2401111111113,8303.99,14544.87,27666.42,57781.1,86331.61000000002
2018-10-13,22,162.74,0,0.0,1764.26,1927.0,Saturday,87.59,1331.07,1094.062142857143,959.9639999999999,978.0766666666666,968.8290000000002,9317.49,15316.870000000003,28798.92,58684.6,87194.61000000002
2018-10-14,16,399.0,0,0.0,631.75,1030.75,Sunday,64.42,1282.462857142857,1123.687142857143,968.2056666666666,974.4441666666667,971.7484444444447,8977.24,15731.620000000003,29046.17,58466.65,87457.36000000002
2018-10-15,9,168.5,0,0.0,499.0,667.5,Monday,74.17,1237.7485714285715,1101.6600000000003,949.7389999999999,970.5608333333333,970.9095555555557,8664.24,15423.240000000003,28492.17,58233.65,87381.86000000002
2018-10-16,12,130.0,0,0.0,911.0,1041.0,Tuesday,86.75,1277.5342857142857,1101.481428571429,953.4723333333333,966.3775,963.4206666666669,8942.74,15420.740000000005,28604.17,57982.65,86707.86000000002
2018-10-17,16,260.0,0,95.0,625.0,980.0,Wednesday,61.25,1236.8914285714286,1120.9457142857148,950.6389999999999,944.8941666666667,963.7428888888891,8658.24,15693.240000000005,28519.17,56693.65,86736.86000000002
2018-10-18,24,335.0,0,0.0,1204.0,1539.0,Thursday,64.12,1251.3214285714287,1166.4457142857148,986.689,946.2941666666667,970.9167777777778,8759.25,16330.240000000005,29600.67,56777.65,87382.51000000001
2018-10-19,20,80.0,0,0.0,866.0,946.0,Friday,47.3,1161.607142857143,1173.9457142857148,997.7556666666666,942.3941666666667,970.3723333333335,8131.25,16435.240000000005,29932.67,56543.65,87333.51000000001
2018-10-20,26,654.86,0,119.0,1143.14,1917.0,Saturday,73.73,1160.1785714285713,1245.624285714286,1028.8456666666666,958.9025,982.7612222222223,8121.25,17438.740000000005,30865.37,57534.15,88448.51000000001
2018-10-21,18,405.46,0,0.0,823.54,1229.0,Sunday,68.28,1188.5,1235.481428571429,1021.2123333333333,972.3025,986.4612222222223,8319.5,17296.740000000005,30636.37,58338.15,88781.51000000001
2018-10-22,15,135.0,0,0.0,1179.5,1314.5,Monday,87.63,1280.9285714285713,1259.3385714285719,1038.8623333333333,983.3775,993.1612222222224,8966.5,17630.740000000005,31165.87,59002.65,89384.51000000001
2018-10-23,16,120.0,0,65.0,528.5,713.5,Tuesday,44.59,1234.142857142857,1255.8385714285719,1032.0623333333333,981.8208333333333,991.4223333333334,8639.0,17581.740000000005,30961.87,58909.25,89228.01000000001
2018-10-24,13,165.5,0,65.0,335.0,565.5,Wednesday,43.5,1174.9285714285713,1205.9100000000003,1028.7456666666667,970.8958333333334,987.4834444444446,8224.5,16882.740000000005,30862.37,58253.75,88873.51000000001
2018-10-25,17,119.0,0,0.0,778.75,897.75,Thursday,52.81,1083.3214285714287,1167.321428571429,1035.8373333333334,971.8166666666667,984.2084444444446,7583.25,16342.500000000005,31075.12,58309.0,88578.76000000001
2018-10-26,15,110.0,0,0.0,963.0,1073.0,Friday,71.53,1101.4642857142858,1131.535714285715,1048.2706666666666,976.4916666666667,982.0473333333334,7710.25,15841.500000000007,31448.12,58589.5,88384.26000000001
2018-10-27,19,215.0,0,0.0,1170.0,1385.0,Saturday,72.89,1025.4642857142858,1092.8214285714291,1078.1039999999998,972.7416666666667,984.6362222222223,7178.25,15299.500000000007,32343.119999999995,58364.5,88617.26000000001
2018-10-28,17,119.0,0,0.0,1585.5,1704.5,Sunday,100.26,1093.392857142857,1140.9464285714291,1115.8623333333333,988.2541666666667,999.0640000000001,7653.75,15973.250000000007,33475.869999999995,59295.25,89915.76000000001
2018-10-29,14,110.0,0,0.0,626.0,736.0,Monday,52.57,1010.75,1145.8392857142862,1101.8956666666666,992.4791666666666,998.1084444444446,7075.25,16041.750000000007,33056.869999999995,59548.75,89829.76000000001
2018-10-30,19,135.0,0,0.0,763.0,898.0,Tuesday,47.26,1037.107142857143,1135.6250000000005,1111.2956666666664,986.9208333333333,994.252888888889,7259.75,15898.750000000007,33338.869999999995,59215.25,89482.76000000001
2018-10-31,9,250.0,0,0.0,419.5,669.5,Wednesday,74.39,1051.9642857142858,1113.4464285714291,1101.0829999999999,975.4625,995.7640000000001,7363.75,15588.250000000007,33032.49,58527.75,89618.76000000001
2018-11-01,9,98.0,0,0.0,405.0,503.0,Thursday,55.89,995.5714285714286,1039.4464285714291,1083.0663333333332,969.179,994.6584444444445,6969.0,14552.250000000007,32491.989999999998,58150.74,89519.26000000001
2018-11-02,18,285.0,0,0.0,1215.15,1500.15,Friday,83.34,1056.5928571428572,1079.028571428572,1109.488,980.2648333333333,997.6194444444444,7396.15,15106.400000000007,33284.64,58815.89,89785.75
2018-11-03,18,380.0,0,0.0,800.5,1180.5,Saturday,65.58,1027.3785714285714,1026.421428571429,1118.7713333333334,982.9648333333333,997.3472222222222,7191.65,14369.900000000007,33563.14,58977.89,89761.25
2018-11-04,13,290.0,0,0.0,692.0,982.0,Sunday,75.54,924.1642857142857,1008.7785714285719,1123.4713333333334,988.1231666666666,999.8694444444444,6469.15,14122.900000000007,33704.14,59287.39,89988.25
2018-11-05,15,90.0,0,85.0,1079.5,1254.5,Monday,83.63,998.2357142857143,1004.4928571428576,1134.838,997.9481666666667,1007.975,6987.65,14062.900000000007,34045.14,59876.89,90717.75
2018-11-06,14,190.0,0,0.0,499.5,689.5,Tuesday,49.25,968.4499999999999,1002.7785714285719,1112.1213333333333,992.3815,1008.3861111111111,6779.15,14038.900000000007,33363.64,59542.89,90754.75
2018-11-07,10,98.5,0,0.0,376.5,475.0,Wednesday,47.5,940.6642857142857,996.3142857142863,1095.2713333333334,982.5761666666666,1002.9972222222223,6584.65,13948.400000000007,32858.14,58954.57,90269.75
2018-11-08,12,45.0,0,0.0,639.0,684.0,Thursday,57.0,966.5214285714285,981.046428571429,1092.6546666666666,974.6928333333333,994.2194444444444,6765.65,13734.650000000007,32779.64,58481.57,89479.75
2018-11-09,15,165.0,0,95.0,888.0,1148.0,Friday,76.53,916.2142857142857,986.4035714285719,1088.7713333333334,974.8761666666667,993.5694444444445,6413.5,13809.650000000007,32663.14,58492.57,89421.25
2018-11-10,16,215.0,0,0.0,1218.75,1433.75,Saturday,89.61,952.3928571428571,989.8857142857148,1088.6299999999999,987.6886666666667,999.2166666666667,6666.75,13858.400000000007,32658.899999999998,59261.32,89929.5
2018-11-11,18,0.0,0,0.0,1451.0,1451.0,Sunday,80.61,1019.3928571428571,971.7785714285719,1084.5299999999997,1003.372,1003.5222222222222,7135.75,13604.900000000007,32535.899999999994,60202.32,90317.0
2018-11-12,19,103.0,0,0.0,1170.5,1273.5,Monday,67.03,1022.1071428571429,1010.171428571429,1062.7466666666664,1011.3553333333333,1006.3,7154.75,14142.400000000007,31882.399999999994,60681.32,90567.0
2018-11-13,11,65.5,0,0.0,570.0,635.5,Tuesday,57.77,1014.3928571428571,991.421428571429,1049.5716666666665,1008.8886666666666,999.4866666666667,7100.75,13879.900000000007,31487.149999999994,60533.32,89953.8
2018-11-14,12,174.0,0,0.0,425.0,599.0,Wednesday,49.92,1032.107142857143,986.3857142857148,1047.2883333333332,998.5136666666666,996.1366666666667,7224.75,13809.400000000007,31418.649999999994,59910.82,89652.3
2018-11-15,8,0.0,0,0.0,530.0,530.0,Thursday,66.25,1010.1071428571429,988.3142857142863,1030.2549999999999,991.8636666666666,987.6700000000001,7070.75,13836.400000000007,30907.649999999994,59511.82,88890.3
2018-11-16,6,120.0,0,0.0,292.5,412.5,Friday,68.75,905.0357142857143,910.6250000000006,1011.3383333333331,980.9886666666666,967.0422222222222,6335.25,12748.750000000007,30340.149999999994,58859.32,87033.8
2018-11-17,20,296.5,0,65.0,1363.0,1724.5,Saturday,86.22,946.5714285714286,949.4821428571433,1017.5216666666664,1002.1053333333333,970.0366666666667,6626.0,13292.750000000007,30525.649999999994,60126.32,87303.3
2018-11-18,15,195.0,0,0.0,720.0,915.0,Sunday,61.0,870.0,944.6964285714291,1016.4883333333331,1007.122,967.0922222222223,6090.0,13225.750000000007,30494.649999999994,60427.32,87038.3
2018-11-19,13,110.0,0,49.0,523.0,682.0,Monday,52.46,785.5,903.8035714285719,975.3216666666665,1002.0836666666667,964.3755555555556,5498.5,12653.250000000007,29259.649999999994,60125.02,86793.8
2018-11-20,12,145.0,0,0.0,568.0,713.0,Tuesday,59.42,796.5714285714286,905.4821428571433,958.1216666666664,989.6669999999999,967.5755555555556,5576.0,12676.750000000007,28743.649999999994,59380.02,87081.8
2018-11-21,6,65.0,0,0.0,499.0,564.0,Wednesday,94.0,791.5714285714286,911.8392857142862,933.1049999999998,985.9836666666666,966.62,5541.0,12765.750000000007,27993.149999999994,59159.02,86995.8
2018-11-23,25,342.0,0,0.0,1882.53,2224.53,Friday,88.98,1033.6471428571429,1021.8771428571434,983.4726666666664,1007.7674999999999,982.3714444444445,7235.530000000001,14306.280000000008,29504.179999999993,60466.049999999996,88413.43000000001
2018-11-24,19,595.0,0,95.0,1385.5,2075.5,Saturday,109.24,1271.2185714285715,1088.1271428571433,1033.8059999999998,1031.2758333333334,991.865888888889,8898.53,15233.780000000008,31014.179999999993,61876.549999999996,89267.93000000001
2018-11-25,18,0.0,0,360.0,1483.5,1843.5,Sunday,102.42,1288.2185714285715,1117.3950000000004,1065.3309999999997,1050.5841666666665,1002.9881111111112,9017.53,15643.530000000006,31959.929999999993,63035.049999999996,90268.93000000001
2018-11-26,18,20.0,0,38.0,2131.0,2189.0,Monday,121.61,1470.2185714285715,1170.1092857142862,1102.5309999999997,1075.4008333333334,1018.5047777777779,10291.53,16381.530000000006,33075.92999999999,64524.049999999996,91665.43000000001
2018-11-27,9,95.0,0,0.0,427.25,522.25,Tuesday,58.03,1447.3971428571429,1116.4485714285718,1073.7726666666665,1075.9383333333333,1006.4186666666667,10131.78,15630.280000000006,32213.179999999993,64556.299999999996,90577.68000000001
2018-11-28,8,33.0,0,0.0,297.0,330.0,Wednesday,41.25,1392.6828571428573,1094.6271428571433,1027.9559999999997,1071.9091666666666,1001.4881111111112,9748.78,15324.780000000006,30838.679999999993,64314.549999999996,90133.93000000001
2018-11-29,12,115.0,0,0.0,710.0,825.0,Thursday,68.75,1429.9685714285715,1110.7700000000004,1030.9226666666664,1066.4091666666666,1005.2936666666667,10009.78,15550.780000000006,30927.679999999993,63984.549999999996,90476.43000000001
2018-11-30,16,165.0,0,62.0,666.5,893.5,Friday,55.84,1239.8214285714287,1136.7342857142862,1030.7726666666665,1071.0341666666666,1001.5381111111112,8678.75,15914.280000000006,30923.179999999993,64262.049999999996,90138.43000000001
2018-12-01,14,170.0,0,95.0,1378.75,1643.75,Saturday,117.41,1178.142857142857,1224.6807142857147,1063.2476666666664,1082.1653333333331,1004.7242222222224,8247.0,17145.530000000006,31897.429999999993,64929.91999999999,90425.18000000001
2018-12-02,16,205.0,0,163.0,846.75,1214.75,Sunday,75.92,1088.3214285714287,1188.2700000000004,1086.9726666666663,1085.0194999999997,1008.4435555555557,7618.25,16635.780000000006,32609.179999999993,65101.169999999984,90759.92000000001
2018-12-03,9,0.0,0,0.0,837.5,837.5,Monday,93.06,895.25,1182.7342857142862,1064.884333333333,1087.1861666666664,1008.4713333333335,6266.75,16558.280000000006,31946.52999999999,65231.169999999984,90762.42000000001
2018-12-04,9,75.0,0,0.0,440.0,515.0,Tuesday,57.22,894.2142857142857,1170.8057142857147,1042.7009999999998,1080.7361666666663,1002.8768888888891,6259.5,16391.280000000006,31281.02999999999,64844.169999999984,90258.92000000001
2018-12-05,6,40.0,0,0.0,232.5,272.5,Wednesday,45.42,886.0,1139.341428571429,1019.0509999999997,1071.2611666666664,998.4324444444446,6202.0,15950.780000000006,30571.52999999999,64275.669999999984,89858.92000000001
2018-12-06,13,0.0,0,50.0,437.5,487.5,Thursday,37.5,837.7857142857143,1133.8771428571433,993.4843333333331,1064.1611666666663,996.4602222222223,5864.5,15874.280000000006,29804.52999999999,63849.669999999984,89681.42000000001
2018-12-07,13,40.0,0,0.0,599.5,639.5,Friday,49.19,801.5,1020.6607142857147,991.8176666666664,1051.9694999999997,992.1935555555557,5610.5,14289.250000000005,29754.52999999999,63118.169999999984,89297.42000000001
2018-12-08,17,90.0,0,95.0,819.0,1004.0,Saturday,59.06,710.1071428571429,944.1250000000003,1009.4509999999997,1052.3611666666663,991.5344444444445,4970.75,13217.750000000005,30283.52999999999,63141.669999999984,89238.1
2018-12-09,17,105.0,0,0.0,1626.75,1731.75,Sunday,101.87,783.9642857142857,936.1428571428576,1044.3759999999997,1068.515333333333,997.9205555555557,5487.75,13106.000000000005,31331.27999999999,64110.919999999984,89812.85
2018-12-10,9,40.0,0,0.0,470.0,510.0,Monday,56.67,737.1785714285714,816.2142857142861,1023.1093333333331,1055.940333333333,990.953888888889,5160.25,11427.000000000005,30693.27999999999,63356.419999999984,89185.85
2018-12-11,12,0.0,0,0.0,689.5,689.5,Tuesday,57.46,762.1071428571429,828.1607142857147,998.3009999999997,1043.4654999999998,991.2261111111112,5334.75,11594.250000000005,29949.02999999999,62607.929999999986,89210.35
2018-12-12,9,90.0,0,0.0,462.0,552.0,Wednesday,61.33,802.0357142857143,844.0178571428576,968.334333333333,1026.4321666666665,991.6927777777778,5614.25,11816.250000000005,29050.02999999999,61585.929999999986,89252.35
2018-12-13,17,155.0,0,0.0,970.0,1125.0,Thursday,66.18,893.1071428571429,865.446428571429,963.3843333333331,1013.0654999999998,995.365,6251.75,12116.250000000005,28901.52999999999,60783.929999999986,89582.85
2018-12-14,4,20.0,0,0.0,125.5,145.5,Friday,36.38,822.5357142857143,812.0178571428576,947.0509999999997,998.3113333333331,988.2761111111112,5757.75,11368.250000000005,28411.52999999999,59898.679999999986,88944.85
2018-12-15,12,150.0,0,65.0,502.0,717.0,Saturday,59.75,781.5357142857143,745.821428571429,950.9843333333331,999.1363333333331,982.6705555555557,5470.75,10441.500000000005,28529.52999999999,59948.179999999986,88440.35
2018-12-16,13,249.0,0,266.0,1064.0,1579.0,Sunday,121.46,759.7142857142857,771.8392857142861,985.9509999999997,1008.1029999999997,989.8927777777778,5318.0,10805.750000000005,29578.52999999999,60486.179999999986,89090.35
2018-12-17,7,85.0,0,0.0,325.0,410.0,Monday,58.57,745.4285714285714,741.3035714285718,985.8676666666664,998.6029999999997,982.615,5218.0,10378.250000000005,29576.02999999999,59916.179999999986,88435.35
2018-12-18,12,195.0,0,40.0,381.0,616.0,Tuesday,51.33,734.9285714285714,748.5178571428576,948.9176666666664,983.2196666666664,984.3761111111112,5144.5,10479.250000000005,28467.52999999999,58993.179999999986,88593.85
2018-12-19,8,95.0,0,0.0,288.5,383.5,Wednesday,47.94,710.8571428571429,756.446428571429,931.2009999999997,973.8446666666664,981.815,4976.0,10590.250000000005,27936.02999999999,58430.679999999986,88363.35
2018-12-20,9,180.0,0,40.0,305.0,525.0,Thursday,58.33,625.1428571428571,759.1250000000003,925.9676666666663,950.6446666666665,976.7116666666667,4376.0,10627.750000000005,27779.02999999999,57038.679999999986,87904.05
2018-12-21,15,40.0,0,0.0,851.5,891.5,Friday,59.43,731.7142857142857,777.1250000000003,931.9176666666664,945.0196666666665,970.4172222222222,5122.0,10879.750000000005,27957.52999999999,56701.179999999986,87337.55
2018-12-22,17,218.0,0,49.0,581.16,848.16,Saturday,49.89,750.4514285714286,765.9935714285718,941.3896666666664,937.2473333333331,971.119,5253.16,10723.910000000005,28241.68999999999,56234.83999999999,87400.71
2018-12-23,19,145.0,0,0.0,1099.24,1244.24,Sunday,65.49,702.6285714285714,731.1714285714289,908.7133333333331,946.0929999999997,974.7494444444445,4918.4,10236.400000000005,27261.399999999994,56765.57999999999,87727.45000000001
2018-12-26,9,20.0,0,120.0,360.0,500.0,Wednesday,55.56,715.4857142857143,730.4571428571433,856.1966666666665,945.0013333333332,972.9161111111113,5008.4,10226.400000000005,25685.899999999994,56700.07999999999,87562.45000000001
2018-12-27,20,212.0,0,50.0,1022.0,1284.0,Thursday,64.2,810.9142857142857,772.9214285714289,837.5466666666665,951.4388333333332,979.5716666666668,5676.4,10820.900000000005,25126.399999999994,57086.32999999999,88161.45000000001
2018-12-28,18,182.0,0,197.0,1010.0,1389.0,Friday,77.17,954.5571428571428,832.7071428571433,810.8799999999998,956.7054999999998,987.2272222222224,6681.9,11657.900000000005,24326.399999999994,57402.32999999999,88850.45000000001
2018-12-29,12,450.0,0,0.0,271.0,721.0,Saturday,60.08,982.5571428571428,803.8500000000004,817.5049999999998,945.6388333333331,989.793888888889,6877.9,11253.900000000005,24525.149999999994,56738.32999999999,89081.45000000001
2018-12-30,18,105.0,0,0.0,1848.75,1953.75,Sunday,108.54,1134.3071428571427,933.0107142857147,871.6299999999998,949.7929999999998,1005.1494444444446,7940.15,13062.150000000005,26148.899999999994,56987.57999999999,90463.45000000001
2018-12-31,10,35.0,0,95.0,785.5,915.5,Monday,91.55,1143.9271428571428,947.189285714286,874.6466666666664,952.7846666666665,1002.4883333333335,8007.49,13260.650000000005,26239.399999999994,57167.07999999999,90223.95000000001
2019-01-01,15,135.0,0,20.0,783.5,938.5,Tuesday,62.57,1100.25,901.439285714286,876.1466666666664,953.4596666666664,1006.0716666666668,7701.75,12620.150000000005,26284.399999999994,57207.57999999999,90546.45000000001
2019-01-02,15,350.0,0,577.0,643.0,1570.0,Wednesday,104.67,1253.107142857143,984.2964285714289,873.6883333333332,968.4679999999997,1012.6730000000001,8771.75,13780.150000000005,26210.649999999994,58108.07999999999,91140.57
2019-01-03,17,120.0,0,56.75,1151.5,1328.25,Thursday,78.13,1259.4285714285713,1035.171428571429,877.4716666666665,982.2221666666665,1015.836888888889,8816.0,14492.400000000005,26324.149999999994,58933.32999999999,91425.32
2019-01-04,19,421.5,0,65.0,1210.0,1696.5,Friday,89.29,1303.357142857143,1128.9571428571433,906.1049999999998,985.4946666666664,1026.8257777777778,9123.5,15805.400000000005,27183.149999999994,59129.679999999986,92414.32
2019-01-05,20,370.0,0,83.85,1169.0,1622.85,Saturday,81.14,1432.1928571428573,1207.3750000000002,943.0333333333331,992.8671666666664,1034.8352222222225,10025.35,16903.250000000004,28290.999999999993,59572.029999999984,93135.17000000001
2019-01-06,16,132.25,0,0.0,750.0,882.25,Sunday,55.14,1279.1214285714286,1206.714285714286,963.3583333333331,991.2046666666664,1035.2935555555557,8953.85,16894.000000000004,28900.749999999993,59472.279999999984,93176.42000000001
2019-01-07,19,40.0,0,95.0,993.5,1128.5,Monday,59.39,1309.55,1226.7385714285717,984.7249999999998,989.1046666666664,1037.6824444444446,9166.85,17174.340000000004,29541.749999999993,59346.279999999984,93391.42000000001
2019-01-08,5,105.0,0,0.0,194.0,299.0,Tuesday,59.8,1218.1928571428573,1159.2214285714288,973.3749999999998,982.5963333333331,1025.7713333333336,8527.35,16229.100000000004,29201.249999999993,58955.779999999984,92319.42000000001
2019-01-09,13,92.0,0,95.0,435.5,622.5,Wednesday,47.88,1082.8357142857144,1167.971428571429,960.6583333333331,985.0546666666664,1021.7935555555557,7579.85,16351.600000000006,28819.749999999993,59103.279999999984,91961.42000000001
2019-01-10,17,185.0,0,0.0,672.5,857.5,Thursday,50.44,1015.5857142857143,1137.5071428571432,931.5166666666664,987.9463333333331,1022.8491111111113,7109.1,15925.100000000006,27945.499999999993,59276.779999999984,92056.42000000001
2019-01-11,15,119.81,0,0.0,604.19,724.0,Friday,48.27,876.657142857143,1090.0071428571432,938.6499999999997,980.8796666666664,1016.8435555555557,6136.6,15260.100000000006,28159.499999999993,58852.779999999984,91515.92000000001
2019-01-12,17,345.0,0,0.0,923.5,1268.5,Saturday,74.62,826.0357142857143,1129.114285714286,957.9499999999997,978.1254999999998,1014.9603333333334,5782.25,15807.600000000006,28738.499999999993,58687.529999999984,91346.43000000001
2019-01-13,10,120.0,0,0.0,812.0,932.0,Sunday,93.2,833.1428571428571,1056.1321428571432,970.6166666666664,969.4754999999998,1007.8270000000001,5832.0,14785.850000000006,29118.499999999993,58168.529999999984,90704.43000000001
2019-01-14,12,0.0,0,0.0,716.0,716.0,Monday,59.67,774.2142857142857,1041.8821428571432,956.9833333333331,960.183833333333,994.3714444444445,5419.5,14586.350000000006,28709.499999999993,57611.029999999984,89493.43000000001
2019-01-15,11,128.0,0,0.0,491.25,619.25,Tuesday,56.3,819.9642857142857,1019.0785714285719,972.7749999999997,959.9129999999998,989.7992222222223,5739.75,14267.100000000006,29183.249999999993,57594.779999999984,89081.93000000001
2019-01-16,10,210.0,0,42.25,262.5,514.75,Wednesday,51.48,804.5714285714286,943.7035714285719,966.0333333333331,958.5088333333331,988.1020000000001,5632.0,13211.850000000006,28980.999999999993,57510.529999999984,88929.18000000001
2019-01-17,7,0.0,0,0.0,669.1,669.1,Thursday,95.59,777.657142857143,896.621428571429,935.703333333333,960.8271666666664,983.969777777778,5443.6,12552.700000000006,28071.09999999999,57649.62999999998,88557.28000000001
2019-01-18,15,232.0,0,0.0,756.71,988.71,Friday,65.91,815.4728571428572,846.0650000000005,954.9936666666664,970.4306666666664,984.0665555555557,5708.31,11844.910000000007,28649.80999999999,58225.83999999998,88565.99000000002
2019-01-19,19,255.0,0,65.0,654.0,974.0,Saturday,51.26,773.4014285714286,799.7185714285719,966.9269999999997,957.9223333333331,977.788777777778,5413.81,11196.060000000007,29007.80999999999,57475.33999999998,88000.99000000002
2019-01-20,14,390.0,0,0.0,942.5,1332.5,Sunday,95.18,830.6157142857144,831.8792857142862,998.560333333333,964.8806666666663,982.0832222222224,5814.31,11646.310000000007,29956.80999999999,57892.83999999998,88387.49000000002
2019-01-21,15,341.0,0,0.0,436.5,777.5,Monday,51.83,839.4014285714286,806.8078571428576,1006.9769999999996,966.472333333333,969.4221111111113,5875.81,11295.310000000007,30209.30999999999,57988.33999999998,87247.99000000002
2019-01-22,11,130.0,0,0.0,681.0,811.0,Tuesday,73.73,866.7942857142858,843.3792857142862,1004.2936666666664,968.1056666666664,964.7776666666668,6067.56,11807.310000000007,30128.80999999999,58086.33999999998,86829.99000000002
